candidate_id,pattern_text,pattern_type,frequency,chapter_count,confidence,guessed_category,suggested_regex,status
unknown_311014c3ff44,反倒...甚至,frame_template,145,136,0.96,,反倒(?P<a>.+?)甚至(?P<b>.+),review

unknown_6b030ca5761e,竟是...毕竟,frame_template,145,141,0.96,reasoning,竟是(?P<a>.+?)毕竟(?P<b>.+),review

unknown_405791afab2a,由于 / 对于,clause_anomaly,144,120,0.96,,由于(?P<a>.+?)对于,review

unknown_972f40296f0a,毕竟...更何况,frame_template,143,138,0.96,reasoning,毕竟(?P<a>.+?)更何况(?P<b>.+),review

unknown_295f13683181,只不过...竟然,frame_template,142,129,0.96,surprise,只不过(?P<a>.+?)竟然(?P<b>.+),review

unknown_186888b616ce,对于...反倒,frame_template,142,131,0.96,,对于(?P<a>.+?)反倒(?P<b>.+),review

unknown_e7a4ce17b9ab,反而 / 毕竟,clause_anomaly,141,111,0.96,contrast,反而(?P<a>.+?)毕竟,review

unknown_8b3a3d60075c,只不过...由于,frame_template,141,131,0.96,minimizing,只不过(?P<a>.+?)由于(?P<b>.+),review

unknown_0b68e7481d65,不过是 / 至于,clause_anomaly,140,79,0.96,minimizing,不过是(?P<a>.+?)至于,review

unknown_5e5aff3c8d9c,竟然 / 莫非,clause_anomaly,140,77,0.96,surprise,竟然(?P<a>.+?)莫非,review

unknown_ec3c234141c0,反倒 / 甚至,clause_anomaly,138,109,0.96,,反倒(?P<a>.+?)甚至,review

unknown_ab048043b0bb,甚至 / 只不过,clause_anomaly,138,110,0.96,minimizing,甚至(?P<a>.+?)只不过,review

unknown_4def3d26ebf2,毕竟 / 不过是,clause_anomaly,136,99,0.96,reasoning,毕竟(?P<a>.+?)不过是,review

unknown_585d3c3e3e44,竟然...毕竟,frame_template,134,127,0.96,surprise,竟然(?P<a>.+?)毕竟(?P<b>.+),review

unknown_b0370283b881,再怎么...终究,frame_template,131,111,0.96,conclusion,再怎么(?P<a>.+?)终究(?P<b>.+),review

unknown_9bcd7570dbd4,至于...乃至,frame_template,131,109,0.96,,至于(?P<a>.+?)乃至(?P<b>.+),review

unknown_e31ef903d335,并非...至于,frame_template,130,123,0.96,,并非(?P<a>.+?)至于(?P<b>.+),review

unknown_3eb0edfc96c1,不过是...至于,frame_template,127,117,0.96,minimizing,不过是(?P<a>.+?)至于(?P<b>.+),review

unknown_e4b78e15339d,对于 / 反倒,clause_anomaly,126,98,0.96,,对于(?P<a>.+?)反倒,review

unknown_881c0e9f13fe,毕竟 / 与其,clause_anomaly,126,93,0.96,reasoning,毕竟(?P<a>.+?)与其,review

unknown_6ddfa99ac9b3,甚至...反倒,frame_template,124,117,0.96,,甚至(?P<a>.+?)反倒(?P<b>.+),review

unknown_57e4ced03945,只不过 / 至于,clause_anomaly,123,89,0.96,minimizing,只不过(?P<a>.+?)至于,review

unknown_b4a40b0069d0,至于...反倒,frame_template,122,115,0.96,,至于(?P<a>.+?)反倒(?P<b>.+),review

unknown_86448edf11d5,何况...对于,frame_template,121,113,0.96,addition,何况(?P<a>.+?)对于(?P<b>.+),review

unknown_63a5a2fa594f,只不过 / 竟然,clause_anomaly,121,93,0.96,surprise,只不过(?P<a>.+?)竟然,review

unknown_0af4a2dd0f52,只不过 / 反而,clause_anomaly,118,94,0.96,contrast,只不过(?P<a>.+?)反而,review

unknown_333894d0dfde,对于...否则,frame_template,117,108,0.96,condition,对于(?P<a>.+?)否则(?P<b>.+),review

unknown_599c8cdca562,甚至...由于,frame_template,117,112,0.96,,甚至(?P<a>.+?)由于(?P<b>.+),review

unknown_8a6efe170c72,对于 / 乃至,clause_anomaly,116,84,0.96,,对于(?P<a>.+?)乃至,review

unknown_bc6ff6c1a0af,竟然 / 毕竟,clause_anomaly,116,91,0.96,surprise,竟然(?P<a>.+?)毕竟,review

unknown_eb8ad62d8388,关于...毕竟,frame_template,115,107,0.96,reasoning,关于(?P<a>.+?)毕竟(?P<b>.+),review

unknown_3ff22530a1d9,对于 / 竟是,clause_anomaly,115,91,0.96,,对于(?P<a>.+?)竟是,review

unknown_a8aad90792e4,反而...对于,frame_template,114,104,0.96,contrast,反而(?P<a>.+?)对于(?P<b>.+),review

unknown_1abadc659dc0,竟然 / 否则,clause_anomaly,114,71,0.96,surprise,竟然(?P<a>.+?)否则,review

unknown_187bee4928e6,说到底...不过是,frame_template,114,79,0.96,summary,说到底(?P<a>.+?)不过是(?P<b>.+),review

unknown_279be072c991,对于...终究,frame_template,112,106,0.96,conclusion,对于(?P<a>.+?)终究(?P<b>.+),review

unknown_cec5923e2207,并非...否则,frame_template,112,111,0.96,condition,并非(?P<a>.+?)否则(?P<b>.+),review

unknown_96e513bde3f0,不过是...对于,frame_template,110,97,0.96,minimizing,不过是(?P<a>.+?)对于(?P<b>.+),review

unknown_1deb097b696d,并非 / 至于,clause_anomaly,110,74,0.96,,并非(?P<a>.+?)至于,review

unknown_ad3c7b52dd1e,终究...甚至,frame_template,110,107,0.96,conclusion,终究(?P<a>.+?)甚至(?P<b>.+),review

unknown_8fd5ea414556,对于 / 否则,clause_anomaly,109,76,0.96,condition,对于(?P<a>.+?)否则,review

unknown_c9d2766bb9ca,毕竟 / 更何况 / 何况,clause_anomaly,109,84,0.96,reasoning,毕竟(?P<a>.+?)更何况(?P<a>.+?)何况,review

unknown_e9fe372fb354,甚至 / 反倒,clause_anomaly,109,81,0.96,,甚至(?P<a>.+?)反倒,review

unknown_fd2c2a439fe6,反而 / 对于,clause_anomaly,108,81,0.96,contrast,反而(?P<a>.+?)对于,review

unknown_4f753d04eb4c,只不过...竟是,frame_template,108,100,0.96,minimizing,只不过(?P<a>.+?)竟是(?P<b>.+),review

unknown_5a4a1dac33bf,对于...与其,frame_template,108,102,0.96,,对于(?P<a>.+?)与其(?P<b>.+),review

unknown_ef33edc5ea95,并非 / 只不过,clause_anomaly,108,75,0.96,minimizing,并非(?P<a>.+?)只不过,review

unknown_ef7eae5f1ab7,只不过 / 由于,clause_anomaly,106,79,0.96,minimizing,只不过(?P<a>.+?)由于,review

unknown_59d57c871b39,毕竟 / 竟然,clause_anomaly,106,89,0.96,surprise,毕竟(?P<a>.+?)竟然,review

unknown_db17ac39834e,由于...至于,frame_template,106,99,0.96,,由于(?P<a>.+?)至于(?P<b>.+),review

unknown_ff119b372e96,甚至...偏偏,frame_template,105,96,0.96,counter_expectation,甚至(?P<a>.+?)偏偏(?P<b>.+),review

unknown_7ccf8cb7677f,不过是...竟然,frame_template,104,93,0.96,surprise,不过是(?P<a>.+?)竟然(?P<b>.+),review

unknown_998731f07f9d,否则...毕竟,frame_template,104,96,0.96,reasoning,否则(?P<a>.+?)毕竟(?P<b>.+),review

unknown_662430fa2cf4,并非 / 否则,clause_anomaly,102,78,0.96,condition,并非(?P<a>.+?)否则,review

unknown_3b6f26eb35e2,并非...不过是,frame_template,102,94,0.96,minimizing,并非(?P<a>.+?)不过是(?P<b>.+),review

unknown_8a60049e0d30,毕竟...关于,frame_template,102,94,0.96,reasoning,毕竟(?P<a>.+?)关于(?P<b>.+),review

unknown_6be3fc3b7c2a,至于 / 反倒,clause_anomaly,102,85,0.96,,至于(?P<a>.+?)反倒,review

unknown_dbe9448bab26,终究 / 甚至,clause_anomaly,101,72,0.96,conclusion,终究(?P<a>.+?)甚至,review

unknown_b17b83424839,不过是 / 竟然,clause_anomaly,100,66,0.96,surprise,不过是(?P<a>.+?)竟然,review

unknown_e0b47ba4c6ed,再怎么 / 终究,clause_anomaly,100,78,0.96,conclusion,再怎么(?P<a>.+?)终究,review

unknown_a7bb716c599d,对于 / 只不过,clause_anomaly,100,82,0.96,minimizing,对于(?P<a>.+?)只不过,review

unknown_2a392babc024,毕竟...乃至,frame_template,100,89,0.96,reasoning,毕竟(?P<a>.+?)乃至(?P<b>.+),review

unknown_815133cec087,毕竟 / 倒也,clause_anomaly,98,78,0.96,reasoning,毕竟(?P<a>.+?)倒也,review

unknown_d0f6ad2e4eec,毕竟 / 竟是 / 对于,clause_anomaly,98,79,0.96,reasoning,毕竟(?P<a>.+?)竟是(?P<a>.+?)对于,review

unknown_ba838e0e71f0,甚至 / 偏偏,clause_anomaly,98,81,0.96,counter_expectation,甚至(?P<a>.+?)偏偏,review

unknown_e0387ef0be58,关于...对于,frame_template,97,85,0.96,,关于(?P<a>.+?)对于(?P<b>.+),review

unknown_1c2d69ec0bc3,毕竟 / 只不过,clause_anomaly,97,67,0.96,reasoning,毕竟(?P<a>.+?)只不过,review

unknown_36be9c2a92ba,至于...关于,frame_template,97,86,0.96,,至于(?P<a>.+?)关于(?P<b>.+),review

unknown_e2eac24e44d3,甚至 / 不过是,clause_anomaly,96,68,0.96,minimizing,甚至(?P<a>.+?)不过是,review

unknown_d19a7a72fae3,至于...由于,frame_template,96,87,0.96,,至于(?P<a>.+?)由于(?P<b>.+),review

unknown_7f44bcd0f875,倒也 / 未必,clause_anomaly,95,51,0.96,,倒也(?P<a>.+?)未必,review

unknown_c7f25ecc2f45,倒也 / 甚至,clause_anomaly,95,68,0.96,,倒也(?P<a>.+?)甚至,review

unknown_1a4533622352,关于 / 对于,clause_anomaly,95,68,0.96,,关于(?P<a>.+?)对于,review

unknown_24ad5d8d4eb1,反而...竟然,frame_template,95,88,0.96,surprise,反而(?P<a>.+?)竟然(?P<b>.+),review

unknown_cf7d4574f890,竟然 / 至于,clause_anomaly,95,68,0.96,surprise,竟然(?P<a>.+?)至于,review

unknown_ad981b7596f7,何况...并非,frame_template,94,91,0.96,addition,何况(?P<a>.+?)并非(?P<b>.+),review

unknown_fc56d556e979,再怎么 / 至于,clause_anomaly,94,70,0.96,,再怎么(?P<a>.+?)至于,review

unknown_27a78c5f9037,毕竟 / 关于,clause_anomaly,94,65,0.96,reasoning,毕竟(?P<a>.+?)关于,review

unknown_bfcd0f3ab75e,甚至 / 由于,clause_anomaly,94,68,0.96,,甚至(?P<a>.+?)由于,review

unknown_56bbc5be76f6,由于 / 至于,clause_anomaly,94,80,0.96,,由于(?P<a>.+?)至于,review

unknown_3f5d5095e3d3,对于 / 终究,clause_anomaly,93,70,0.96,conclusion,对于(?P<a>.+?)终究,review

unknown_12d20cb0c0fd,毕竟 / 竟是 / 甚至,clause_anomaly,93,70,0.96,reasoning,毕竟(?P<a>.+?)竟是(?P<a>.+?)甚至,review

unknown_e33f4bfd13f5,至于 / 只不过,clause_anomaly,93,70,0.96,minimizing,至于(?P<a>.+?)只不过,review

unknown_be3f2f78bb38,何况...未必,frame_template,92,87,0.96,addition,何况(?P<a>.+?)未必(?P<b>.+),review

unknown_5616b6125b0b,反而...至于,frame_template,92,88,0.96,contrast,反而(?P<a>.+?)至于(?P<b>.+),review

unknown_9bd147bde810,否则 / 反而,clause_anomaly,92,59,0.96,contrast,否则(?P<a>.+?)反而,review

unknown_f54f003cdc26,对于 / 与其,clause_anomaly,91,75,0.96,,对于(?P<a>.+?)与其,review

unknown_92d0d97556da,未必...毕竟,frame_template,91,80,0.96,reasoning,未必(?P<a>.+?)毕竟(?P<b>.+),review

unknown_0efcdc16f5a6,由于...反而,frame_template,91,84,0.96,contrast,由于(?P<a>.+?)反而(?P<b>.+),review

unknown_371b43cb206c,关于 / 毕竟,clause_anomaly,90,66,0.96,reasoning,关于(?P<a>.+?)毕竟,review

unknown_4b6c30108513,再怎么...至于,frame_template,90,84,0.96,,再怎么(?P<a>.+?)至于(?P<b>.+),review

unknown_3c778beaaaf1,对于...何况,frame_template,90,86,0.96,addition,对于(?P<a>.+?)何况(?P<b>.+),review

unknown_4173efacfb59,竟是...至于,frame_template,90,88,0.96,,竟是(?P<a>.+?)至于(?P<b>.+),review

unknown_db904fb23554,至于...与其,frame_template,90,88,0.96,,至于(?P<a>.+?)与其(?P<b>.+),review

unknown_ce975f3065ec,否则 / 毕竟,clause_anomaly,89,58,0.96,reasoning,否则(?P<a>.+?)毕竟,review

unknown_95fd9260f907,竟然...莫非,frame_template,89,82,0.96,surprise,竟然(?P<a>.+?)莫非(?P<b>.+),review

unknown_46374e14c4ce,至于...未必,frame_template,89,82,0.96,,至于(?P<a>.+?)未必(?P<b>.+),review

unknown_95d6afac4dee,对于 / 未必,clause_anomaly,88,58,0.96,,对于(?P<a>.+?)未必,review

unknown_c2c814516506,终究 / 不过是,clause_anomaly,88,54,0.96,conclusion,终究(?P<a>.+?)不过是,review

unknown_dc935a01fd11,毕竟...反倒,frame_template,87,84,0.96,reasoning,毕竟(?P<a>.+?)反倒(?P<b>.+),review

unknown_3cde0d274945,未必 / 毕竟,clause_anomaly,86,56,0.96,reasoning,未必(?P<a>.+?)毕竟,review

unknown_3d21cbf28a3d,倒也...反而,frame_template,85,82,0.96,contrast,倒也(?P<a>.+?)反而(?P<b>.+),review

unknown_dd5466ff9a58,否则...反而,frame_template,85,84,0.96,contrast,否则(?P<a>.+?)反而(?P<b>.+),review

unknown_8eef9a337077,甚至 / 乃至 / 至于,clause_anomaly,85,63,0.96,,甚至(?P<a>.+?)乃至(?P<a>.+?)至于,review

unknown_2723d6d14fe2,甚至...终究,frame_template,85,81,0.96,conclusion,甚至(?P<a>.+?)终究(?P<b>.+),review

unknown_7ec523dc79d0,至于 / 关于,clause_anomaly,85,58,0.96,,至于(?P<a>.+?)关于,review

unknown_90ac3fe1e057,倒也...甚至,frame_template,84,81,0.96,,倒也(?P<a>.+?)甚至(?P<b>.+),review

unknown_9eb97d0df69a,否则 / 未必,clause_anomaly,84,48,0.96,condition,否则(?P<a>.+?)未必,review

unknown_40122704ea9c,由于...竟然,frame_template,84,80,0.96,surprise,由于(?P<a>.+?)竟然(?P<b>.+),review

unknown_44274dcaf70a,竟是...反而,frame_template,84,80,0.96,contrast,竟是(?P<a>.+?)反而(?P<b>.+),review

unknown_0ddf6618f2d4,反而 / 至于,clause_anomaly,83,57,0.96,contrast,反而(?P<a>.+?)至于,review

unknown_3fcf9aa5b426,未必 / 反而,clause_anomaly,83,55,0.96,contrast,未必(?P<a>.+?)反而,review

unknown_f4293536a96b,对于...关于,frame_template,82,79,0.96,,对于(?P<a>.+?)关于(?P<b>.+),review

unknown_5a8ef82851bd,倒也...未必,frame_template,81,76,0.96,,倒也(?P<a>.+?)未必(?P<b>.+),review

unknown_fbdf2b438ceb,关于...至于,frame_template,81,80,0.96,,关于(?P<a>.+?)至于(?P<b>.+),review

unknown_f21cacc139de,竟然...只不过,frame_template,81,76,0.96,surprise,竟然(?P<a>.+?)只不过(?P<b>.+),review

unknown_44ce09646054,终究 / 至于,clause_anomaly,81,54,0.96,conclusion,终究(?P<a>.+?)至于,review

unknown_759c19ddbfd7,说到底 / 不过是,clause_anomaly,81,47,0.96,summary,说到底(?P<a>.+?)不过是,review

unknown_5d410e9e3d45,倒也...竟然,frame_template,80,75,0.96,surprise,倒也(?P<a>.+?)竟然(?P<b>.+),review

unknown_f4de8ed5f094,对于 / 毕竟 / 竟是,clause_anomaly,80,68,0.96,reasoning,对于(?P<a>.+?)毕竟(?P<a>.+?)竟是,review

unknown_9590d465405b,乃至...对于,frame_template,79,69,0.96,,乃至(?P<a>.+?)对于(?P<b>.+),review

unknown_74dd057f5d5d,倒也 / 竟然,clause_anomaly,79,56,0.96,surprise,倒也(?P<a>.+?)竟然,review

unknown_176d3116e7d7,只不过 / 不过是 / 甚至,clause_anomaly,79,52,0.96,minimizing,只不过(?P<a>.+?)不过是(?P<a>.+?)甚至,review

unknown_f2a05f5343d7,毕竟 / 反倒,clause_anomaly,79,62,0.96,reasoning,毕竟(?P<a>.+?)反倒,review

unknown_88c77806309b,竟然...否则,frame_template,79,75,0.96,surprise,竟然(?P<a>.+?)否则(?P<b>.+),review

unknown_a61983bb4a93,倒也 / 反而,clause_anomaly,78,68,0.96,contrast,倒也(?P<a>.+?)反而,review

unknown_a383cd2f3c3b,偏偏...竟然,frame_template,78,70,0.96,counter_expectation,偏偏(?P<a>.+?)竟然(?P<b>.+),review

unknown_a7c59967a2c1,对于...未必,frame_template,78,68,0.96,,对于(?P<a>.+?)未必(?P<b>.+),review

unknown_255ee4571d9e,终究...至于,frame_template,78,74,0.96,conclusion,终究(?P<a>.+?)至于(?P<b>.+),review

unknown_886751d43b43,至于 / 与其,clause_anomaly,78,62,0.96,,至于(?P<a>.+?)与其,review

unknown_4bcbc13a48b0,更何况 / 何况 / 对于,clause_anomaly,77,56,0.96,addition,更何况(?P<a>.+?)何况(?P<a>.+?)对于,review

unknown_25d53cb478f3,至于 / 乃至,clause_anomaly,77,54,0.96,,至于(?P<a>.+?)乃至,review

unknown_5a6d6b6b8e76,与其...毕竟,frame_template,76,76,0.96,reasoning,与其(?P<a>.+?)毕竟(?P<b>.+),review

unknown_eff221cd739d,倒也 / 只不过,clause_anomaly,76,53,0.96,minimizing,倒也(?P<a>.+?)只不过,review

unknown_19feffbcacdf,反而 / 竟然,clause_anomaly,76,61,0.96,surprise,反而(?P<a>.+?)竟然,review

unknown_2577e28aba7b,更何况...对于,frame_template,76,69,0.96,addition,更何况(?P<a>.+?)对于(?P<b>.+),review

unknown_ed8bca6e1d0f,甚至...何况,frame_template,75,71,0.96,addition,甚至(?P<a>.+?)何况(?P<b>.+),review

unknown_0d24f9d0de91,竟然...并非,frame_template,75,72,0.96,surprise,竟然(?P<a>.+?)并非(?P<b>.+),review

unknown_fc5a71f876c6,终究...不过是,frame_template,75,69,0.96,conclusion,终究(?P<a>.+?)不过是(?P<b>.+),review

unknown_f7943ae92e27,至于 / 由于,clause_anomaly,75,56,0.96,,至于(?P<a>.+?)由于,review

unknown_ebaceecf3715,至于...何况,frame_template,75,73,0.96,addition,至于(?P<a>.+?)何况(?P<b>.+),review

unknown_66b62398b823,倒也...只不过,frame_template,74,72,0.96,minimizing,倒也(?P<a>.+?)只不过(?P<b>.+),review

unknown_a920b055e4c5,偏偏...反而,frame_template,74,70,0.96,counter_expectation,偏偏(?P<a>.+?)反而(?P<b>.+),review

unknown_12e690a58643,对于 / 关于,clause_anomaly,74,61,0.96,,对于(?P<a>.+?)关于,review

unknown_7ddcf936881a,关于 / 至于,clause_anomaly,73,46,0.96,,关于(?P<a>.+?)至于,review

unknown_0e6eb1718498,未必...反而,frame_template,73,69,0.96,contrast,未必(?P<a>.+?)反而(?P<b>.+),review

unknown_f90577b5eb94,甚至 / 终究,clause_anomaly,73,52,0.96,conclusion,甚至(?P<a>.+?)终究,review

unknown_86c00990ae05,倒也 / 对于,clause_anomaly,72,49,0.96,,倒也(?P<a>.+?)对于,review

unknown_314e3982c14d,倒也...对于,frame_template,72,69,0.96,,倒也(?P<a>.+?)对于(?P<b>.+),review

unknown_2201688a7a8f,反倒...反而,frame_template,72,68,0.96,contrast,反倒(?P<a>.+?)反而(?P<b>.+),review

unknown_f525ae2be270,毕竟 / 乃至,clause_anomaly,72,58,0.96,reasoning,毕竟(?P<a>.+?)乃至,review

unknown_985a1c064eb0,由于 / 反而,clause_anomaly,72,63,0.96,contrast,由于(?P<a>.+?)反而,review

unknown_370c9c6e1a68,至于 / 终究,clause_anomaly,72,47,0.96,conclusion,至于(?P<a>.+?)终究,review

unknown_548181e72b69,何况...不过是,frame_template,71,65,0.96,addition,何况(?P<a>.+?)不过是(?P<b>.+),review

unknown_81feb767fccf,倘若...甚至,frame_template,71,70,0.96,,倘若(?P<a>.+?)甚至(?P<b>.+),review

unknown_d1118ebc821e,反倒 / 反而,clause_anomaly,71,52,0.96,contrast,反倒(?P<a>.+?)反而,review

unknown_0a053453b677,终究 / 对于,clause_anomaly,71,52,0.96,conclusion,终究(?P<a>.+?)对于,review

unknown_2f253c261f74,倒也 / 否则,clause_anomaly,70,48,0.96,condition,倒也(?P<a>.+?)否则,review

unknown_550a68aedf59,反倒...对于,frame_template,69,67,0.96,,反倒(?P<a>.+?)对于(?P<b>.+),review

unknown_d2ababcdb604,并非...乃至,frame_template,69,67,0.96,,并非(?P<a>.+?)乃至(?P<b>.+),review

unknown_8ce8f77895b0,竟然 / 并非,clause_anomaly,69,49,0.96,surprise,竟然(?P<a>.+?)并非,review

unknown_7b9203b0a346,与其 / 毕竟,clause_anomaly,68,45,0.96,reasoning,与其(?P<a>.+?)毕竟,review

unknown_4e254772fb61,何况...毕竟,frame_template,68,67,0.96,reasoning,何况(?P<a>.+?)毕竟(?P<b>.+),review

unknown_b1e0cb851011,反倒...毕竟,frame_template,68,64,0.96,reasoning,反倒(?P<a>.+?)毕竟(?P<b>.+),review

unknown_3d04057ba306,否则...未必,frame_template,68,59,0.96,condition,否则(?P<a>.+?)未必(?P<b>.+),review

unknown_54960e583152,终究...对于,frame_template,68,67,0.96,conclusion,终究(?P<a>.+?)对于(?P<b>.+),review

unknown_7f08bb18e5b2,至于 / 未必,clause_anomaly,68,46,0.96,,至于(?P<a>.+?)未必,review

unknown_72a566b1e777,倘若 / 甚至,clause_anomaly,67,51,0.96,,倘若(?P<a>.+?)甚至,review

unknown_167092b1d1da,毕竟...说到底,frame_template,67,44,0.96,reasoning,毕竟(?P<a>.+?)说到底(?P<b>.+),review

unknown_5a80d74e6aa8,不过是 / 对于,clause_anomaly,66,42,0.96,minimizing,不过是(?P<a>.+?)对于,review

unknown_cbc89e89a566,毕竟 / 何况,clause_anomaly,66,50,0.96,reasoning,毕竟(?P<a>.+?)何况,review

unknown_3329af09d86a,不过是...毕竟,frame_template,65,62,0.96,reasoning,不过是(?P<a>.+?)毕竟(?P<b>.+),review

unknown_49009ddea807,只不过 / 否则,clause_anomaly,65,48,0.96,minimizing,只不过(?P<a>.+?)否则,review

unknown_6a94fab7f1a1,并非...竟然,frame_template,65,65,0.96,surprise,并非(?P<a>.+?)竟然(?P<b>.+),review

unknown_8bb96ab5e6a2,甚至 / 只不过 / 不过是,clause_anomaly,65,43,0.96,minimizing,甚至(?P<a>.+?)只不过(?P<a>.+?)不过是,review

unknown_ec919cd74bcf,由于 / 竟然,clause_anomaly,65,61,0.96,surprise,由于(?P<a>.+?)竟然,review

unknown_4901a0ceb954,不过是...只不过,frame_template,64,55,0.96,minimizing,不过是(?P<a>.+?)只不过(?P<b>.+),review

unknown_f2fca0762aed,倒也...否则,frame_template,64,64,0.96,condition,倒也(?P<a>.+?)否则(?P<b>.+),review

unknown_74f2b0ea6fac,竟是...倒也,frame_template,64,63,0.96,,竟是(?P<a>.+?)倒也(?P<b>.+),review

unknown_abcf89455c51,竟然 / 倒也,clause_anomaly,64,42,0.96,surprise,竟然(?P<a>.+?)倒也,review

unknown_d4c39f1949f6,至于...终究,frame_template,64,62,0.96,conclusion,至于(?P<a>.+?)终究(?P<b>.+),review

unknown_fb61278faa9c,只不过...否则,frame_template,63,63,0.96,minimizing,只不过(?P<a>.+?)否则(?P<b>.+),review

unknown_655e52f57535,对于...更何况,frame_template,63,61,0.96,addition,对于(?P<a>.+?)更何况(?P<b>.+),review

unknown_f064baa00271,甚至 / 更何况 / 何况,clause_anomaly,63,45,0.96,addition,甚至(?P<a>.+?)更何况(?P<a>.+?)何况,review

unknown_ab6595e56461,终究 / 并非,clause_anomaly,63,45,0.96,conclusion,终究(?P<a>.+?)并非,review

unknown_2b09b6e69a7e,不过是...并非,frame_template,62,59,0.96,minimizing,不过是(?P<a>.+?)并非(?P<b>.+),review

unknown_2532e089e945,毕竟 / 只不过 / 不过是,clause_anomaly,62,36,0.96,reasoning,毕竟(?P<a>.+?)只不过(?P<a>.+?)不过是,review

unknown_c32d3b5151d7,只不过...终究,frame_template,61,58,0.96,conclusion,只不过(?P<a>.+?)终究(?P<b>.+),review

unknown_ed17fcb8ac13,偏偏 / 竟然,clause_anomaly,60,42,0.96,counter_expectation,偏偏(?P<a>.+?)竟然,review

unknown_e001f97db73d,反倒 / 对于,clause_anomaly,60,48,0.96,,反倒(?P<a>.+?)对于,review

unknown_fa9387c88be1,只不过...倒也,frame_template,60,58,0.96,minimizing,只不过(?P<a>.+?)倒也(?P<b>.+),review

unknown_d2dc101eee85,并非 / 不过是,clause_anomaly,60,35,0.96,minimizing,并非(?P<a>.+?)不过是,review

unknown_b9f4565aab59,竟然...倒也,frame_template,60,55,0.96,surprise,竟然(?P<a>.+?)倒也(?P<b>.+),review

unknown_ae425a8e461c,只不过 / 终究,clause_anomaly,59,42,0.96,conclusion,只不过(?P<a>.+?)终究,review

unknown_5cc962098235,由于...毕竟,frame_template,59,59,0.96,reasoning,由于(?P<a>.+?)毕竟(?P<b>.+),review

unknown_ccd98438c656,竟然 / 反倒,clause_anomaly,59,44,0.96,surprise,竟然(?P<a>.+?)反倒,review

unknown_827fdb5b8206,终究...并非,frame_template,59,58,0.96,conclusion,终究(?P<a>.+?)并非(?P<b>.+),review

unknown_7d0e76685fa1,并非 / 乃至,clause_anomaly,58,48,0.96,,并非(?P<a>.+?)乃至,review

unknown_d0e557cae559,并非 / 未必,clause_anomaly,58,35,0.96,,并非(?P<a>.+?)未必,review

unknown_1ca333b1431d,甚至...更何况,frame_template,58,56,0.96,addition,甚至(?P<a>.+?)更何况(?P<b>.+),review

unknown_edf2da1fd66f,竟然...反倒,frame_template,58,57,0.96,surprise,竟然(?P<a>.+?)反倒(?P<b>.+),review

unknown_578df5b0f258,并非...与其,frame_template,57,55,0.96,,并非(?P<a>.+?)与其(?P<b>.+),review

unknown_7759cf6e92cf,由于 / 并非,clause_anomaly,57,44,0.96,,由于(?P<a>.+?)并非,review

unknown_0f81840e7840,终究 / 否则,clause_anomaly,57,36,0.96,conclusion,终究(?P<a>.+?)否则,review

unknown_8f6e2eb8221f,对于 / 乃至 / 至于,clause_anomaly,56,38,0.96,,对于(?P<a>.+?)乃至(?P<a>.+?)至于,review

unknown_fa74c8a86bc5,对于 / 只不过 / 不过是,clause_anomaly,56,36,0.96,minimizing,对于(?P<a>.+?)只不过(?P<a>.+?)不过是,review

unknown_31aa819b5ab3,对于 / 更何况 / 何况,clause_anomaly,56,42,0.96,addition,对于(?P<a>.+?)更何况(?P<a>.+?)何况,review

unknown_6ed06622c0a8,未必...何况,frame_template,56,53,0.96,addition,未必(?P<a>.+?)何况(?P<b>.+),review

unknown_5853e7f92ef6,竟然 / 只不过,clause_anomaly,56,49,0.96,surprise,竟然(?P<a>.+?)只不过,review

unknown_38f85752ad34,终究...毕竟,frame_template,56,56,0.96,reasoning,终究(?P<a>.+?)毕竟(?P<b>.+),review

unknown_9c42aae2e307,至于 / 更何况 / 何况,clause_anomaly,56,36,0.96,addition,至于(?P<a>.+?)更何况(?P<a>.+?)何况,review

unknown_34895ce0bee6,不过是...反而,frame_template,55,51,0.96,contrast,不过是(?P<a>.+?)反而(?P<b>.+),review

unknown_d1ee8b44f0ad,再怎么 / 甚至,clause_anomaly,55,38,0.96,,再怎么(?P<a>.+?)甚至,review

unknown_f8e643affcc9,换句话说...甚至,frame_template,55,50,0.96,definition,换句话说(?P<a>.+?)甚至(?P<b>.+),review

unknown_d900d89c0dd6,毕竟...偏偏,frame_template,55,53,0.96,counter_expectation,毕竟(?P<a>.+?)偏偏(?P<b>.+),review

unknown_c5d36ce54c8f,至于 / 毕竟 / 竟是,clause_anomaly,55,43,0.96,reasoning,至于(?P<a>.+?)毕竟(?P<a>.+?)竟是,review

unknown_14086c04d57f,莫非 / 否则,clause_anomaly,55,30,0.96,rhetorical_question,莫非(?P<a>.+?)否则,review

unknown_565ef4e31bba,再怎么...甚至,frame_template,54,48,0.96,,再怎么(?P<a>.+?)甚至(?P<b>.+),review

