candidate_id,pattern_text,pattern_type,frequency,chapter_count,confidence,guessed_category,suggested_regex,status
unknown_ebeac8364db2,虚空之中,ngram,50,18,0.838,,虚空之中,review
unknown_8dd2993c9678,地之中,ngram,49,19,0.837,,地之中,review
unknown_059ecd31e566,头顶之上,ngram,49,21,0.837,,头顶之上,review
unknown_bd23444fb883,如果他们,ngram,49,20,0.837,,如果他们,review
unknown_6a0f8a8be8ff,如果要,ngram,49,25,0.837,,如果要,review
unknown_996a25edb9f7,时辰之后,ngram,49,23,0.837,,时辰之后,review
unknown_13bb09503525,辰之后,ngram,49,23,0.837,,辰之后,review
unknown_a247effe7bdd,难道我,ngram,49,16,0.837,,难道我,review
unknown_dd733bd24244,哪怕他,ngram,48,26,0.835,,哪怕他,review
unknown_d6a3048b9a05,天空之上,ngram,48,16,0.835,,天空之上,review
unknown_e90578054163,间之内,ngram,48,20,0.835,,间之内,review
unknown_b5f213fd4ea3,个时辰之后,ngram,47,22,0.834,,个时辰之后,review
unknown_b2ee39f7db33,战之后,ngram,47,20,0.834,,战之后,review
unknown_00e1155fa697,暗之中,ngram,47,23,0.834,,暗之中,review
unknown_7aab6e0794f1,甚至可以说,ngram,47,22,0.834,,甚至可以说,review
unknown_1420183db6ec,说到底,ngram,47,21,0.834,summary,说到底,review
unknown_7eb32a999dc4,难道真,ngram,47,23,0.834,,难道真,review
unknown_d647d3974d70,也并非,ngram,46,25,0.833,,也并非,review
unknown_8dbf084d92bb,反而还,ngram,46,26,0.833,contrast,反而还,review
unknown_94fb28885755,周山之上,ngram,46,9,0.833,,周山之上,review
unknown_96aaac18b539,甚至他,ngram,46,23,0.833,,甚至他,review
unknown_e2325a6b9a4f,你难道,ngram,45,14,0.831,,你难道,review
unknown_5a887a87cc3a,场之上,ngram,45,20,0.831,,场之上,review
unknown_9f93214464dc,如果你不,ngram,45,21,0.831,,如果你不,review
unknown_777e62fb7841,料之中,ngram,45,23,0.831,,料之中,review
unknown_479e759714e2,虽然大,ngram,45,28,0.831,,虽然大,review
unknown_cf41e3610fd6,不管怎么,ngram,44,21,0.83,,不管怎么,review
unknown_722971c9fd61,为之前,ngram,44,18,0.83,,为之前,review
unknown_26493eb6a0f2,到竟然,ngram,44,19,0.83,surprise,到竟然,review
unknown_62a673f905c1,和之前,ngram,44,22,0.83,,和之前,review
unknown_784353f28c3b,因为之前,ngram,44,18,0.83,,因为之前,review
unknown_f6ac6698a965,如果还,ngram,44,18,0.83,,如果还,review
unknown_02fecb5ed8ff,宁可,ngram,44,16,0.83,preference,宁可,review
unknown_77b9ad45cf23,法之后,ngram,44,23,0.83,,法之后,review
unknown_61a4c2079d10,虽然心,ngram,44,28,0.83,,虽然心,review
unknown_4698225b494b,哪怕只,ngram,43,22,0.829,,哪怕只,review
unknown_9560e172ccc0,如果不能,ngram,43,25,0.829,,如果不能,review
unknown_a45e7898dc71,如果你想,ngram,43,18,0.829,,如果你想,review
unknown_402c91dd0ed2,如果只,ngram,43,24,0.829,,如果只,review
unknown_241b9cf92507,族之中,ngram,43,20,0.829,,族之中,review
unknown_631ab8fba8ef,的来说,ngram,43,22,0.829,,的来说,review
unknown_7781dd65b457,竟然一,ngram,43,18,0.829,surprise,竟然一,review
unknown_201f07c0ecea,起之前,ngram,43,19,0.829,,起之前,review
unknown_65e7e18f3fc1,不周山之上,ngram,42,8,0.827,,不周山之上,review
unknown_470b8b50b501,化之后,ngram,42,19,0.827,,化之后,review
unknown_07bb049ba334,即使有,ngram,42,26,0.827,,即使有,review
unknown_f14795146b8d,如果对,ngram,42,26,0.827,,如果对,review
unknown_855d1626cb63,竟然让,ngram,42,16,0.827,surprise,竟然让,review
unknown_9402aac5e312,虽然修,ngram,42,28,0.827,,虽然修,review
unknown_59096149dbc8,钟之后,ngram,42,18,0.827,,钟之后,review
unknown_bea81babda81,黑暗之中,ngram,42,21,0.827,,黑暗之中,review
unknown_82b7118522c7,不管不,ngram,41,24,0.826,,不管不,review
unknown_1144fdfb8a05,不管如,ngram,41,21,0.826,,不管如,review
unknown_ebae9cf58fcf,不管如何,ngram,41,21,0.826,,不管如何,review
unknown_b9b9379597a3,了甚至,ngram,41,29,0.826,,了甚至,review
unknown_6a87c4f90ea8,人甚至,ngram,41,22,0.826,,人甚至,review
unknown_7ff1429a86d9,如果想要,ngram,41,19,0.826,,如果想要,review
unknown_8559b243eaf8,子竟然,ngram,41,23,0.826,surprise,子竟然,review
unknown_01caff18b3cc,虽然说,ngram,41,24,0.826,,虽然说,review
unknown_bded601569f3,一旦他,ngram,40,21,0.824,,一旦他,review
unknown_cdbf222188a8,回去之后,ngram,40,18,0.824,,回去之后,review
unknown_b78117eb6978,如果能够,ngram,40,19,0.824,,如果能够,review
unknown_9eec5aee7339,己之前,ngram,40,17,0.824,,己之前,review
unknown_2c97e7bd71a0,自己之前,ngram,40,17,0.824,,自己之前,review
unknown_c3d683f12c1f,台之上,ngram,39,11,0.823,,台之上,review
unknown_a82b5c32915d,甚至已,ngram,39,19,0.823,,甚至已,review
unknown_f5d5d5152f87,甚至已经,ngram,39,19,0.823,,甚至已经,review
unknown_2fd0f71eb27e,虽然很,ngram,39,28,0.823,,虽然很,review
unknown_37d29414a0ad,一旦被,ngram,38,27,0.821,,一旦被,review
unknown_ffb8be6117c4,了难道,ngram,38,14,0.821,,了难道,review
unknown_4b3cff909f03,即便如,ngram,38,27,0.821,,即便如,review
unknown_9bae62215a82,厅之中,ngram,38,15,0.821,,厅之中,review
unknown_5c34834463fa,反而会,ngram,38,22,0.821,contrast,反而会,review
unknown_5a7bc22e28b7,岁之前,ngram,38,17,0.821,,岁之前,review
unknown_c6d3dd702e2d,年之内,ngram,38,18,0.821,,年之内,review
unknown_e486990c04d1,甚至没有,ngram,38,17,0.821,,甚至没有,review
unknown_19dacef1790b,的竟然,ngram,38,15,0.821,surprise,的竟然,review
unknown_bf978da90761,虽然陈,ngram,38,24,0.821,,虽然陈,review
unknown_82b78d999e42,如果您,ngram,37,13,0.82,,如果您,review
unknown_3223ba1150b2,如果我没,ngram,37,17,0.82,,如果我没,review
unknown_83b855df424c,殿之内,ngram,37,15,0.82,,殿之内,review
unknown_d664a6111016,洪荒之中,ngram,37,17,0.82,,洪荒之中,review
unknown_3fdb22afd2f6,虽然你,ngram,37,10,0.82,,虽然你,review
unknown_2c3b9d591166,不管不顾,ngram,36,21,0.818,,不管不顾,review
unknown_25e48690e68c,力甚至,ngram,36,20,0.818,,力甚至,review
unknown_c76d7307f494,反而不,ngram,36,15,0.818,contrast,反而不,review
unknown_ca9d8135a62f,大地之上,ngram,36,13,0.818,,大地之上,review
unknown_804b96b35d0e,大殿之中,ngram,36,15,0.818,,大殿之中,review
unknown_c82fe78d0b17,形之中,ngram,36,19,0.818,,形之中,review
unknown_4a5d462acf53,我来说,ngram,36,15,0.818,,我来说,review
unknown_d9740f63ab3f,无形之中,ngram,36,19,0.818,,无形之中,review
unknown_4893683ba11b,竟然只,ngram,36,15,0.818,surprise,竟然只,review
unknown_f360cf50a253,脑海之中,ngram,36,18,0.818,,脑海之中,review
unknown_c6c886f0660b,虽然他们,ngram,36,23,0.818,,虽然他们,review
unknown_16fdfa376929,虽然有些,ngram,36,25,0.818,,虽然有些,review
unknown_eeac2a1b65d0,过之后,ngram,36,19,0.818,,过之后,review
unknown_30079a89f92b,三天之后,ngram,35,10,0.816,,三天之后,review
unknown_4fc4cc45933a,中竟然,ngram,35,20,0.816,surprise,中竟然,review
unknown_21996744e9a7,丹之后,ngram,35,17,0.816,,丹之后,review
unknown_3144599e961f,们甚至,ngram,35,16,0.816,,们甚至,review
unknown_765bd54eee50,哪怕在,ngram,35,21,0.816,,哪怕在,review
unknown_529280a535f0,如果不是他,ngram,35,20,0.816,,如果不是他,review
unknown_039c4d8692a3,如果她,ngram,35,15,0.816,,如果她,review
unknown_298e28bc6986,甚至一,ngram,35,17,0.816,,甚至一,review
unknown_ac6853d7abab,虽然自,ngram,35,26,0.816,,虽然自,review
unknown_bbe86f4353f5,都未必,ngram,35,16,0.816,,都未必,review
unknown_572d6251d313,一旦有,ngram,34,18,0.814,,一旦有,review
unknown_f7774fa1429a,不久之后,ngram,34,18,0.814,,不久之后,review
unknown_8a12c614fb9f,人来说,ngram,34,12,0.814,,人来说,review
unknown_0b621870ae1e,即便如此,ngram,34,26,0.814,,即便如此,review
unknown_4013ae74f586,只要他们,ngram,34,16,0.814,,只要他们,review
unknown_6e245ca2327f,只要在,ngram,34,22,0.814,,只要在,review
unknown_56503ce5e7f2,如果你能,ngram,34,16,0.814,,如果你能,review
unknown_68a0d54d7df6,甚至会,ngram,34,17,0.814,,甚至会,review
unknown_de581e32bfae,神之中,ngram,34,14,0.814,,神之中,review
unknown_40ec4577f821,虽然都,ngram,34,22,0.814,,虽然都,review
unknown_97e9cc3d12ef,郡之中,ngram,34,17,0.814,,郡之中,review
unknown_40c58694d9cf,间之中,ngram,34,13,0.814,,间之中,review
unknown_4a36402d8628,三人之中,ngram,33,12,0.813,,三人之中,review
unknown_394550dd0731,乃至于,ngram,33,15,0.813,,乃至于,review
unknown_8d83fb660e16,何况是,ngram,33,20,0.813,addition,何况是,review
unknown_624a1f26a1be,关之后,ngram,33,14,0.813,,关之后,review
unknown_733d0ff1ce9f,半晌之后,ngram,33,13,0.813,,半晌之后,review
unknown_bf7d59ec55d0,城之前,ngram,33,17,0.813,,城之前,review
unknown_e98abf3eb88f,山顶之上,ngram,33,13,0.813,,山顶之上,review
unknown_b6b62a895501,换句话说,ngram,33,15,0.813,definition,换句话说,review
unknown_c6589fa57ceb,晌之后,ngram,33,13,0.813,,晌之后,review
unknown_1eec4fa7a580,番之后,ngram,33,17,0.813,,番之后,review
unknown_7207f2bb6a35,竟然真,ngram,33,11,0.813,surprise,竟然真,review
unknown_d6f88ef6ded3,虽然对,ngram,33,20,0.813,,虽然对,review
unknown_71c05e889078,虽然比,ngram,33,25,0.813,,虽然比,review
unknown_e37564d4ebc8,里竟然,ngram,33,12,0.813,surprise,里竟然,review
unknown_2a0efb35532e,鼎壁之上,ngram,33,12,0.813,,鼎壁之上,review
unknown_10ad19765274,单来说,ngram,32,12,0.811,,单来说,review
unknown_c53629ce6f1f,反而有,ngram,32,14,0.811,contrast,反而有,review
unknown_abcfdd95cb9e,否则我,ngram,32,13,0.811,condition,否则我,review
unknown_e51de6dce60c,如果那,ngram,32,16,0.811,,如果那,review
unknown_ccab43472667,对我来说,ngram,32,13,0.811,,对我来说,review
unknown_c745ba57e841,幕之中,ngram,32,12,0.811,,幕之中,review
unknown_40e6e515e553,战场之上,ngram,32,15,0.811,,战场之上,review
unknown_7dceea3550d9,月之后,ngram,32,11,0.811,,月之后,review
unknown_d27ff6e9f6bb,死之前,ngram,32,16,0.811,,死之前,review
unknown_be015742e7f1,湖之中,ngram,32,14,0.811,,湖之中,review
unknown_987f63c19576,竟然连,ngram,32,15,0.811,surprise,竟然连,review
unknown_d3f2ee18acdc,简单来说,ngram,32,12,0.811,,简单来说,review
unknown_9f947b1ac897,虽然一,ngram,32,16,0.811,,虽然一,review
unknown_82bfce35845f,间竟然,ngram,32,18,0.811,surprise,间竟然,review
unknown_a2857ba46651,一下之后,ngram,31,13,0.809,,一下之后,review
unknown_c8a5c52f2caa,久之前,ngram,31,15,0.809,,久之前,review
unknown_cde9ddd2c1e4,像之前,ngram,31,15,0.809,,像之前,review
unknown_9f5857836865,即使在,ngram,31,20,0.809,,即使在,review
unknown_8095a367f6d9,即使如,ngram,31,21,0.809,,即使如,review
unknown_e80e2153f5f9,如果不是有,ngram,31,15,0.809,,如果不是有,review
unknown_81b3920b4beb,道之中,ngram,31,14,0.809,,道之中,review
unknown_b1723434f2c0,道之前,ngram,31,20,0.809,,道之前,review
unknown_a7b6c8061633,阵之中,ngram,31,12,0.809,,阵之中,review
unknown_844130b6ef40,上竟然,ngram,30,17,0.807,surprise,上竟然,review
unknown_f74e860eefb1,也未必能,ngram,30,16,0.807,,也未必能,review
unknown_73c5f78211ac,即使如此,ngram,30,20,0.807,,即使如此,review
unknown_0a8735ae76cf,只要再,ngram,30,19,0.807,,只要再,review
unknown_5761e021e15d,在半空之中,ngram,30,12,0.807,,在半空之中,review
